hour_index,zone,occupancy_mean,energy_kwh,charging_hours,price_mean,revenue,saturation_count,capacity,area,utilization,occupancy_density,revenue_per_kwh,is_saturated_hour,util_band,timestamp,hour,dayofweek,is_weekend,date,hour_sin,hour_cos,dow_sin,dow_cos,CBD,dynamic_pricing,fast_count,slow_count,util_lag1,energy_lag1,util_lag2,energy_lag2,util_lag3,energy_lag3,util_lag24,energy_lag24,util_lag168,energy_lag168,util_roll3_mean,util_roll3_std,util_roll24_mean,has_full_lags
271,107,23.333333333333332,122.457222222,17.493888887999997,0.9263636359999999,113.43991763203192,0.0,88.0,0.89,0.26515151515151514,26.217228464419474,0.926363636,False,offpeak,2022-06-30 07:00:00,7,3,False,2022-06-30,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,2,86,0.26420454545454547,120.565277783,0.26136363636363635,119.000000004,0.26136363636363635,119.000000004,0.21685606060606058,91.94694444299999,0.28125,131.79833334,0.26231060606060613,0.0016401996283796252,0.22111742424242423,True
272,107,21.416666666666668,109.05999999900001,15.579999999999998,0.9263636359999999,101.02921814123364,0.0,88.0,0.89,0.24337121212121213,24.06367041198502,0.9263636359999999,False,offpeak,2022-06-30 08:00:00,8,3,False,2022-06-30,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,2,86,0.26515151515151514,122.457222222,0.26420454545454547,120.565277783,0.26136363636363635,119.000000004,0.19886363636363635,78.168611113,0.27462121212121215,123.47999999800001,0.2635732323232323,0.001971274620706549,0.22312973484848486,True
273,107,23.666666666666668,116.84944444500002,16.692777776,0.9263636359999999,108.24507622065022,0.0,88.0,0.89,0.268939393939394,26.59176029962547,0.926363636,False,offpeak,2022-06-30 09:00:00,9,3,False,2022-06-30,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,2,86,0.24337121212121213,109.05999999900001,0.26515151515151514,122.457222222,0.26420454545454547,120.565277783,0.20549242424242423,83.78999999799998,0.2784090909090909,130.45083330699998,0.2575757575757576,0.012310606060606043,0.22498421717171715,True
274,107,23.666666666666668,121.16416666900001,17.309166669,0.9263636359999999,112.24207798840484,0.0,88.0,0.89,0.268939393939394,26.59176029962547,0.9263636359999999,False,offpeak,2022-06-30 10:00:00,10,3,False,2022-06-30,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,2,86,0.268939393939394,116.84944444500002,0.24337121212121213,109.05999999900001,0.26515151515151514,122.457222222,0.19128787878787878,73.68083333599999,0.23958333333333331,105.388888889,0.25915404040404044,0.01379892234494594,0.2276278409090909,True
275,107,22.75,116.649166669,16.664166668,0.9263636359999999,108.05954617186484,0.0,88.0,0.89,0.2585227272727273,25.56179775280899,0.9263636359999999,False,offpeak,2022-06-30 11:00:00,11,3,False,2022-06-30,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,2,86,0.268939393939394,121.16416666900001,0.268939393939394,116.84944444500002,0.24337121212121213,109.05999999900001,0.16666666666666666,80.14944444700001,0.23768939393939395,104.624722225,0.26041666666666674,0.014761796655416558,0.23086332070707072,True
276,107,20.166666666666668,99.365000003,14.195000002999997,0.9263636359999999,92.04812269391907,0.0,88.0,0.89,0.22916666666666669,22.65917602996255,0.9263636359999997,False,offpeak,2022-06-30 12:00:00,12,3,False,2022-06-30,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,2,86,0.2585227272727273,116.649166669,0.268939393939394,121.16416666900001,0.268939393939394,116.84944444500002,0.16856060606060608,114.81777778,0.23011363636363635,99.561388892,0.26546717171717177,0.00601406530405862,0.23469065656565657,True
277,107,20.416666666666668,100.294444446,14.327777779,0.9263636359999999,92.90912622759656,0.0,88.0,0.89,0.23200757575757577,22.94007490636704,0.9263636359999999,False,offpeak,2022-06-30 13:00:00,13,3,False,2022-06-30,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,2,86,0.22916666666666669,99.365000003,0.2585227272727273,116.649166669,0.268939393939394,121.16416666900001,0.1581439393939394,108.793888888,0.23390151515151514,102.456666668,0.252209595959596,0.02062423765646422,0.2372159090909091,True
278,107,20.5,101.501944446,14.50027778,0.9263636359999999,94.02771031806655,0.0,88.0,0.89,0.23295454545454544,23.033707865168537,0.9263636359999999,False,offpeak,2022-06-30 14:00:00,14,3,False,2022-06-30,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,2,86,0.23200757575757577,100.294444446,0.22916666666666669,99.365000003,0.2585227272727273,116.649166669,0.15625,106.878611113,0.22727272727272727,94.680833333,0.23989898989898994,0.016191058842464925,0.24029356060606064,True
279,107,20.0,97.599444448,13.942777780999998,0.9263636359999999,90.41257623042928,0.0,88.0,0.89,0.22727272727272727,22.47191011235955,0.9263636359999998,False,offpeak,2022-06-30 15:00:00,15,3,False,2022-06-30,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,2,86,0.23295454545454544,101.501944446,0.23200757575757577,100.294444446,0.22916666666666669,99.365000003,0.18371212121212122,123.22749998699999,0.2159090909090909,90.611111107,0.23137626262626268,0.0019712746207073487,0.24348958333333334,True
280,107,20.75,96.74291666600001,14.181666667999998,0.9263636359999999,89.61912003996075,0.0,88.0,0.89,0.23579545454545456,23.314606741573034,0.9263636359999998,False,offpeak,2022-06-30 16:00:00,16,3,False,2022-06-30,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,2,86,0.22727272727272727,97.599444448,0.23295454545454544,101.501944446,0.23200757575757577,100.294444446,0.20454545454545456,94.38250000299999,0.19696969696969696,79.72611111200001,0.23074494949494953,0.0030440816796068826,0.2453046085858586,True
281,107,18.833333333333332,81.841666667,12.191666665,0.9263636359999999,75.81514390994214,0.0,88.0,0.89,0.2140151515151515,21.161048689138575,0.9263636360000002,False,offpeak,2022-06-30 17:00:00,17,3,False,2022-06-30,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,2,86,0.23579545454545456,96.74291666600001,0.22727272727272727,97.599444448,0.23295454545454544,101.501944446,0.20833333333333331,82.436666667,0.1846590909090909,71.75388888699999,0.23200757575757577,0.004339560317193406,0.24660669191919193,True
282,107,18.583333333333332,83.81333333500001,12.473333332,0.9263636359999999,77.64162421349062,0.0,88.0,0.89,0.2111742424242424,20.880149812734082,0.926363636,False,offpeak,2022-06-30 18:00:00,18,3,False,2022-06-30,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,2,86,0.2140151515151515,81.841666667,0.23579545454545456,96.74291666600001,0.22727272727272727,97.599444448,0.19318181818181818,77.000000004,0.1846590909090909,70.96833333199999,0.2256944444444445,0.01097559258252143,0.24684343434343436,True
283,107,18.75,85.75000000200001,12.749999997000002,0.9263636359999999,79.43568178885275,0.0,88.0,0.89,0.21306818181818182,21.06741573033708,0.9263636360000002,False,offpeak,2022-06-30 19:00:00,19,3,False,2022-06-30,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,2,86,0.2111742424242424,83.81333333500001,0.2140151515151515,81.841666667,0.23579545454545456,96.74291666600001,0.20454545454545456,83.8075,0.19128787878787878,75.656388891,0.22032828282828285,0.013470068367015177,0.2475931186868687,True
284,107,19.25,90.213472221,13.108888888,0.9263636359999999,83.57048014283058,0.0,88.0,0.89,0.21875,21.629213483146067,0.9263636360000002,False,offpeak,2022-06-30 20:00:00,20,3,False,2022-06-30,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,2,86,0.21306818181818182,85.75000000200001,0.2111742424242424,83.81333333500001,0.2140151515151515,81.841666667,0.22064393939393942,93.955555554,0.2178030303030303,92.234722225,0.21275252525252528,0.0014465201057316235,0.2479482323232323,True
285,107,17.25,78.93277778000001,11.276111113999997,0.9263636359999999,73.12045502386083,0.0,88.0,0.89,0.19602272727272727,19.382022471910112,0.9263636360000002,False,offpeak,2022-06-30 21:00:00,21,3,False,2022-06-30,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,2,86,0.21875,90.213472221,0.21306818181818182,85.75000000200001,0.2111742424242424,83.81333333500001,0.24431818181818182,108.31138888699999,0.2178030303030303,92.351388887,0.2143308080808081,0.003942549241413367,0.2478693181818182,True
286,107,17.5,80.317222224,11.473888891,0.9263636359999999,74.40295401284466,0.0,88.0,0.89,0.19886363636363635,19.662921348314608,0.9263636360000002,False,offpeak,2022-06-30 22:00:00,22,3,False,2022-06-30,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,2,86,0.19602272727272727,78.93277778000001,0.21875,90.213472221,0.21306818181818182,85.75000000200001,0.26704545454545453,122.113055557,0.22443181818181818,96.065277779,0.20928030303030307,0.01182764772423946,0.24585700757575757,True
287,107,17.25,78.930833336,11.275833335999998,0.9263636359999999,73.118653761647,0.0,88.0,0.89,0.19602272727272727,19.382022471910112,0.9263636360000003,False,offpeak,2022-06-30 23:00:00,23,3,False,2022-06-30,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,2,86,0.19886363636363635,80.317222224,0.19602272727272727,78.93277778000001,0.21875,90.213472221,0.27367424242424243,126.0,0.22727272727272727,98.000000004,0.20454545454545459,0.012383235635058781,0.2430160984848485,True
288,107,17.75,82.065277779,11.723611112,0.9263636359999999,76.02228911270446,0.0,88.0,0.89,0.20170454545454544,19.9438202247191,0.9263636360000002,False,offpeak,2022-07-01 00:00:00,0,4,False,2022-07-01,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19602272727272727,78.930833336,0.19886363636363635,80.317222224,0.19602272727272727,78.93277778000001,0.27367424242424243,125.59944444,0.22727272727272727,98.000000004,0.19696969696969702,0.0016401996283797282,0.2397806186868687,True
289,107,18.0,84.0,12.0,0.9263636359999999,77.81454542400002,0.0,88.0,0.89,0.20454545454545456,20.224719101123597,0.9263636360000002,False,offpeak,2022-07-01 01:00:00,1,4,False,2022-07-01,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.20170454545454544,82.065277779,0.19602272727272727,78.930833336,0.19886363636363635,80.317222224,0.26136363636363635,119.000000004,0.22727272727272727,98.000000004,0.19886363636363638,0.0028409090909091803,0.2367818813131313,True
290,107,17.25,78.92694444700001,11.275277779999998,0.9263636359999999,73.11505123629296,0.0,88.0,0.89,0.19602272727272727,19.382022471910112,0.9263636360000002,False,offpeak,2022-07-01 02:00:00,2,4,False,2022-07-01,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.20454545454545456,84.0,0.20170454545454544,82.065277779,0.19602272727272727,78.930833336,0.26136363636363635,119.000000004,0.22727272727272727,98.000000004,0.2007575757575758,0.0043395603171931234,0.23441445707070707,True
291,107,17.0,77.000000004,11.000000003999999,0.9263636359999999,71.32999997570548,0.0,88.0,0.89,0.19318181818181818,19.10112359550562,0.9263636360000003,False,offpeak,2022-07-01 03:00:00,3,4,False,2022-07-01,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19602272727272727,78.92694444700001,0.20454545454545456,84.0,0.20170454545454544,82.065277779,0.26136363636363635,119.000000004,0.22727272727272727,98.000000004,0.20075757575757577,0.0043395603171931234,0.2316919191919192,True
292,107,17.0,77.000000004,11.000000003999999,0.9263636359999999,71.32999997570548,0.0,88.0,0.89,0.19318181818181818,19.10112359550562,0.9263636360000003,False,offpeak,2022-07-01 04:00:00,4,4,False,2022-07-01,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19318181818181818,77.000000004,0.19602272727272727,78.92694444700001,0.20454545454545456,84.0,0.26136363636363635,119.000000004,0.22727272727272727,98.000000004,0.1979166666666667,0.005913823862119741,0.22885101010101008,True
293,107,17.0,77.000000004,11.000000003999999,0.9263636359999999,71.32999997570548,0.0,88.0,0.89,0.19318181818181818,19.10112359550562,0.9263636360000003,False,offpeak,2022-07-01 05:00:00,5,4,False,2022-07-01,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.19602272727272727,78.92694444700001,0.26136363636363635,119.000000004,0.22727272727272727,98.000000004,0.19412878787878793,0.0016401996283795983,0.22601010101010102,True
294,107,17.0,77.000000004,11.000000003999999,0.9263636359999999,71.32999997570548,0.0,88.0,0.89,0.19318181818181818,19.10112359550562,0.9263636360000003,False,offpeak,2022-07-01 06:00:00,6,4,False,2022-07-01,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.26420454545454547,120.565277783,0.2196969696969697,93.523888888,0.19318181818181818,0.0,0.2231691919191919,True
295,107,17.0,77.000000004,11.000000003999999,0.9263636359999999,71.32999997570548,0.0,88.0,0.89,0.19318181818181818,19.10112359550562,0.9263636360000003,False,offpeak,2022-07-01 07:00:00,7,4,False,2022-07-01,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.26515151515151514,122.457222222,0.20833333333333331,86.710555554,0.19318181818181818,0.0,0.22020991161616163,True
296,107,16.5,66.865555557,9.552222223000001,0.9263636359999999,61.94181916894253,0.0,88.0,0.89,0.1875,18.53932584269663,0.9263636360000002,False,offpeak,2022-07-01 08:00:00,8,4,False,2022-07-01,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.24337121212121213,109.05999999900001,0.18939393939393942,72.903055555,0.19318181818181818,0.0,0.21721117424242423,True
297,107,17.666666666666668,77.59888889000001,11.085555557,0.9263636359999999,71.88478886170041,0.0,88.0,0.89,0.20075757575757577,19.850187265917604,0.926363636,False,offpeak,2022-07-01 09:00:00,9,4,False,2022-07-01,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.1875,66.865555557,0.19318181818181818,77.000000004,0.19318181818181818,77.000000004,0.268939393939394,116.84944444500002,0.19318181818181818,75.458055557,0.1912878787878788,0.0032803992567592343,0.21488320707070707,True
298,107,16.833333333333332,74.06,10.58,0.9263636359999999,68.60649088216,0.0,88.0,0.89,0.19128787878787878,18.91385767790262,0.926363636,False,offpeak,2022-07-01 10:00:00,10,4,False,2022-07-01,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.20075757575757577,77.59888889000001,0.1875,66.865555557,0.19318181818181818,77.000000004,0.268939393939394,121.16416666900001,0.20738636363636365,85.567222221,0.19381313131313135,0.006651296561144411,0.212042297979798,True
299,107,15.0,63.0,9.0,0.9263636359999999,58.360909068000005,0.0,88.0,0.89,0.17045454545454544,16.853932584269664,0.926363636,False,offpeak,2022-07-01 11:00:00,11,4,False,2022-07-01,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.19128787878787878,74.06,0.20075757575757577,77.59888889000001,0.1875,66.865555557,0.2585227272727273,116.649166669,0.19696969696969696,79.520000002,0.19318181818181823,0.006828695597469685,0.2088068181818182,True
300,107,14.583333333333334,60.264166667000005,8.609166668,0.9263636359999999,55.826532554152124,0.0,88.0,0.89,0.165719696969697,16.38576779026217,0.9263636359999999,False,offpeak,2022-07-01 12:00:00,12,4,False,2022-07-01,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.17045454545454544,63.0,0.19128787878787878,74.06,0.20075757575757577,77.59888889000001,0.22916666666666669,99.365000003,0.20170454545454544,78.794722222,0.18750000000000003,0.015502562067940259,0.20513731060606058,True
301,107,14.75,60.697777779000006,8.671111113,0.9263636359999999,56.228214120474455,0.0,88.0,0.89,0.16761363636363635,16.573033707865168,0.926363636,False,offpeak,2022-07-01 13:00:00,13,4,False,2022-07-01,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.165719696969697,60.264166667000005,0.17045454545454544,63.0,0.19128787878787878,74.06,0.23200757575757577,100.294444446,0.21306818181818182,88.266111109,0.1758207070707071,0.013602564031827791,0.20249368686868688,True
302,107,16.5,71.35333333099999,10.193333331,0.9263636359999999,66.09913330522517,0.0,88.0,0.89,0.1875,18.53932584269663,0.9263636360000004,False,offpeak,2022-07-01 14:00:00,14,4,False,2022-07-01,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.16761363636363635,60.697777779000006,0.165719696969697,60.264166667000005,0.17045454545454544,63.0,0.23295454545454544,101.501944446,0.19602272727272727,78.930833336,0.16792929292929296,0.002383154809113188,0.19981060606060605,True
303,107,16.333333333333332,71.16472221999999,10.166388886,0.9263636359999999,65.92441083064921,0.0,88.0,0.89,0.18560606060606058,18.35205992509363,0.9263636360000004,False,offpeak,2022-07-01 15:00:00,15,4,False,2022-07-01,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.1875,71.35333333099999,0.16761363636363635,60.697777779000006,0.165719696969697,60.264166667000005,0.22727272727272727,97.599444448,0.20359848484848486,83.043333334,0.17361111111111116,0.012065350286373962,0.19791666666666666,True
304,107,15.75,69.01999999699999,9.859999997000001,0.9263636359999999,63.93761815394092,0.0,88.0,0.89,0.17897727272727273,17.696629213483146,0.9263636360000003,False,offpeak,2022-07-01 16:00:00,16,4,False,2022-07-01,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.18560606060606058,71.16472221999999,0.1875,71.35333333099999,0.16761363636363635,60.697777779000006,0.23579545454545456,96.74291666600001,0.2159090909090909,90.999999996,0.180239898989899,0.01097559258252124,0.19618055555555555,True
305,107,12.333333333333334,44.348888888,6.335555555,0.9263636359999999,41.083197962847684,0.0,88.0,0.89,0.14015151515151517,13.857677902621724,0.9263636360000003,False,offpeak,2022-07-01 17:00:00,17,4,False,2022-07-01,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.17897727272727273,69.01999999699999,0.18560606060606058,71.16472221999999,0.1875,71.35333333099999,0.2140151515151515,81.841666667,0.2263257575757576,97.412777778,0.1840277777777778,0.004475204191526945,0.1938131313131313,True
306,107,13.166666666666666,49.783611111,7.1119444440000015,0.9263636359999999,46.11772700199596,0.0,88.0,0.89,0.14962121212121213,14.794007490636703,0.926363636,False,offpeak,2022-07-01 18:00:00,18,4,False,2022-07-01,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.14015151515151517,44.348888888,0.17897727272727273,69.01999999699999,0.18560606060606058,71.16472221999999,0.2111742424242424,83.81333333500001,0.22537878787878787,96.60583333299999,0.16824494949494953,0.02455434782461412,0.19073547979797978,True
307,107,13.916666666666666,55.597500004000004,7.942500004000001,0.9263636359999999,51.503502256215455,0.0,88.0,0.89,0.1581439393939394,15.636704119850187,0.9263636359999999,False,offpeak,2022-07-01 19:00:00,19,4,False,2022-07-01,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.14962121212121213,49.783611111,0.14015151515151517,44.348888888,0.17897727272727273,69.01999999699999,0.21306818181818182,85.75000000200001,0.2424242424242424,106.967777778,0.15625000000000003,0.020243899930333282,0.1881707702020202,True
308,107,12.75,47.255833331,6.75083333,0.9263636359999999,43.776085586715155,0.0,88.0,0.89,0.14488636363636365,14.325842696629213,0.9263636360000002,False,offpeak,2022-07-01 20:00:00,20,4,False,2022-07-01,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.1581439393939394,55.597500004000004,0.14962121212121213,49.783611111,0.14015151515151517,44.348888888,0.21875,90.213472221,0.268939393939394,123.301111115,0.1493055555555556,0.009000364538752068,0.18588226010101008,True
309,107,12.666666666666666,46.85722222,6.693888886,0.9263636359999999,43.4068267485792,0.0,88.0,0.89,0.14393939393939392,14.232209737827715,0.9263636360000003,False,offpeak,2022-07-01 21:00:00,21,4,False,2022-07-01,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.14488636363636365,47.255833331,0.1581439393939394,55.597500004000004,0.14962121212121213,49.783611111,0.19602272727272727,78.93277778000001,0.3068181818181818,146.22027778,0.15088383838383843,0.006718370155868948,0.1828046085858586,True
310,107,14.166666666666666,49.785555555,7.112222222000001,0.9263636359999999,46.1195282642098,0.0,88.0,0.89,0.16098484848484848,15.917602996254681,0.9263636359999999,False,offpeak,2022-07-01 22:00:00,22,4,False,2022-07-01,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.14393939393939392,46.85722222,0.14488636363636365,47.255833331,0.1581439393939394,55.597500004000004,0.19886363636363635,80.317222224,0.3077651515151515,159.08888889000002,0.148989898989899,0.00794175860189974,0.1806344696969697,True
311,107,14.5,56.00000000400001,8.000000004,0.9263636359999999,51.87636361970546,0.0,88.0,0.89,0.16477272727272727,16.292134831460675,0.9263636359999999,False,offpeak,2022-07-01 23:00:00,23,4,False,2022-07-01,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,2,86,0.16098484848484848,49.785555555,0.14393939393939392,46.85722222,0.14488636363636365,47.255833331,0.19602272727272727,78.930833336,0.324810606060606,210.90249997999996,0.14993686868686873,0.009579539713064116,0.17905618686868685,True
312,107,14.0,56.00000000400001,8.000000004,0.9263636359999999,51.87636361970546,0.0,88.0,0.89,0.1590909090909091,15.730337078651685,0.9263636359999999,False,offpeak,2022-07-02 00:00:00,0,5,True,2022-07-02,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.16477272727272727,56.00000000400001,0.16098484848484848,49.785555555,0.14393939393939392,46.85722222,0.20170454545454544,82.065277779,0.32954545454545453,213.99999995999994,0.1565656565656566,0.011097472115686189,0.17775410353535356,True
313,107,13.916666666666666,55.597500004000004,7.942500004000001,0.9263636359999999,51.503502256215455,0.0,88.0,0.89,0.1581439393939394,15.636704119850187,0.9263636359999999,False,offpeak,2022-07-02 01:00:00,1,5,True,2022-07-02,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.1590909090909091,56.00000000400001,0.16477272727272727,56.00000000400001,0.16098484848484848,49.785555555,0.20454545454545456,84.0,0.32954545454545453,213.99999995999994,0.16161616161616166,0.0028930402114618094,0.17597853535353536,True
314,107,13.0,48.99999999599999,6.999999995999999,0.9263636359999999,45.39181816029454,0.0,88.0,0.89,0.14772727272727273,14.606741573033707,0.926363636,False,offpeak,2022-07-02 02:00:00,2,5,True,2022-07-02,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.1581439393939394,55.597500004000004,0.1590909090909091,56.00000000400001,0.16477272727272727,56.00000000400001,0.19602272727272727,78.92694444700001,0.32954545454545453,213.99999995999994,0.16066919191919196,0.0035851694102272905,0.17404513888888892,True
315,107,13.0,48.99999999599999,6.999999995999999,0.9263636359999999,45.39181816029454,0.0,88.0,0.89,0.14772727272727273,14.606741573033707,0.926363636,False,offpeak,2022-07-02 03:00:00,3,5,True,2022-07-02,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14772727272727273,48.99999999599999,0.1581439393939394,55.597500004000004,0.1590909090909091,56.00000000400001,0.19318181818181818,77.000000004,0.32954545454545453,213.99999995999994,0.15498737373737378,0.006305234960681214,0.1720328282828283,True
316,107,13.0,48.99999999599999,6.999999995999999,0.9263636359999999,45.39181816029454,0.0,88.0,0.89,0.14772727272727273,14.606741573033707,0.926363636,False,offpeak,2022-07-02 04:00:00,4,5,True,2022-07-02,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.1581439393939394,55.597500004000004,0.19318181818181818,77.000000004,0.32954545454545453,213.99999995999994,0.151199494949495,0.006014065304058615,0.17013888888888887,True
317,107,13.0,48.99999999599999,6.999999995999999,0.9263636359999999,45.39181816029454,0.0,88.0,0.89,0.14772727272727273,14.606741573033707,0.926363636,False,offpeak,2022-07-02 05:00:00,5,5,True,2022-07-02,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.19318181818181818,77.000000004,0.32954545454545453,213.99999995999994,0.14772727272727273,0.0,0.1682449494949495,True
318,107,13.0,48.99999999599999,6.999999995999999,0.9263636359999999,45.39181816029454,0.0,88.0,0.89,0.14772727272727273,14.606741573033707,0.926363636,False,offpeak,2022-07-02 06:00:00,6,5,True,2022-07-02,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.19318181818181818,77.000000004,0.32954545454545453,213.42444440999992,0.14772727272727273,0.0,0.16635101010101008,True
319,107,13.0,48.99999999599999,6.999999995999999,0.9263636359999999,45.39181816029454,0.0,88.0,0.89,0.14772727272727273,14.606741573033707,0.926363636,False,offpeak,2022-07-02 07:00:00,7,5,True,2022-07-02,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.19318181818181818,77.000000004,0.3172348484848485,203.95083333,0.14772727272727273,0.0,0.1644570707070707,True
320,107,13.0,48.99999999599999,6.999999995999999,0.9263636359999999,45.39181816029454,0.0,88.0,0.89,0.14772727272727273,14.606741573033707,0.926363636,False,offpeak,2022-07-02 08:00:00,8,5,True,2022-07-02,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.1875,66.865555557,0.2793560606060606,130.45083333,0.14772727272727273,0.0,0.1625631313131313,True
321,107,12.416666666666666,45.087777775999996,6.44111111,0.9263636359999999,41.76767775973536,0.0,88.0,0.89,0.14109848484848483,13.95131086142322,0.9263636360000003,False,offpeak,2022-07-02 09:00:00,9,5,True,2022-07-02,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.20075757575757577,77.59888889000001,0.2727272727272727,124.83333332699999,0.14772727272727273,0.0,0.16090593434343434,True
322,107,11.666666666666666,39.861111112,5.694444445000001,0.9263636359999999,36.92588382471233,0.0,88.0,0.89,0.13257575757575757,13.108614232209737,0.926363636,False,offpeak,2022-07-02 10:00:00,10,5,True,2022-07-02,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,2,86,0.14109848484848483,45.087777775999996,0.14772727272727273,48.99999999599999,0.14772727272727273,48.99999999599999,0.19128787878787878,74.06,0.25757575757575757,116.05027777699999,0.14551767676767682,0.003827132466219123,0.1584201388888889,True
