zone,hour_index,timestamp,util_obs,util_forecast,region,multiplier,p0_cny,price_dyn_cny,energy_obs,rev_base,rev_after,util_after
991,685,2022-07-17 13:00:00,0.5942,0.47205,neutral,1.0,0.6936,0.6936,71.42139,49.5371,49.5371,0.5942
991,686,2022-07-17 14:00:00,0.56522,0.60696,neutral,1.0,0.6936,0.6936,65.83014,45.6591,45.6591,0.5652
991,687,2022-07-17 15:00:00,0.63043,0.55176,neutral,1.0,0.6936,0.6936,69.32236,48.0813,48.0813,0.6304
991,688,2022-07-17 16:00:00,0.63768,0.61679,neutral,1.0,0.6936,0.6936,70.96639,49.2215,49.2215,0.6377
991,689,2022-07-17 17:00:00,0.72826,0.64238,neutral,1.0,0.6936,0.6936,86.99833,60.3411,60.3411,0.7283
991,690,2022-07-17 18:00:00,0.76087,0.72832,neutral,1.0,0.6936,0.6936,91.22944,63.2758,63.2758,0.7609
991,691,2022-07-17 19:00:00,0.77174,0.76876,neutral,1.0,0.6936,0.6936,96.45028,66.8969,66.8969,0.7717
991,692,2022-07-17 20:00:00,0.71739,0.76393,neutral,1.0,0.6936,0.6936,88.36625,61.2899,61.2899,0.7174
991,693,2022-07-17 21:00:00,0.61957,0.71987,neutral,1.0,0.6936,0.6936,75.57083,52.4151,52.4151,0.6196
991,694,2022-07-17 22:00:00,0.6087,0.62035,neutral,1.0,0.6936,0.6936,73.5,50.9788,50.9788,0.6087
991,695,2022-07-17 23:00:00,0.6087,0.62045,neutral,1.0,0.6936,0.6936,73.5,50.9788,50.9788,0.6087
991,696,2022-07-18 00:00:00,0.57609,0.62129,neutral,1.0,0.6936,0.6936,68.42306,47.4575,47.4575,0.5761
991,697,2022-07-18 01:00:00,0.6087,0.57791,neutral,1.0,0.6936,0.6936,73.17139,50.7509,50.7509,0.6087
991,698,2022-07-18 02:00:00,0.6087,0.60086,neutral,1.0,0.6936,0.6936,73.5,50.9788,50.9788,0.6087
991,699,2022-07-18 03:00:00,0.6087,0.60456,neutral,1.0,0.6936,0.6936,73.5,50.9788,50.9788,0.6087
991,700,2022-07-18 04:00:00,0.6087,0.60409,neutral,1.0,0.6936,0.6936,73.5,50.9788,50.9788,0.6087
991,701,2022-07-18 05:00:00,0.60145,0.60266,neutral,1.0,0.6936,0.6936,72.52,50.2991,50.2991,0.6014
991,702,2022-07-18 06:00:00,0.58696,0.58602,neutral,1.0,0.6936,0.6936,69.80361,48.4151,48.4151,0.587
991,703,2022-07-18 07:00:00,0.55072,0.5456,neutral,1.0,0.6936,0.6936,65.31778,45.3037,45.3037,0.5507
991,704,2022-07-18 08:00:00,0.46739,0.47475,neutral,1.0,0.6936,0.6936,54.63111,37.8916,37.8916,0.4674
991,705,2022-07-18 09:00:00,0.3587,0.42798,neutral,1.0,0.6936,0.6936,37.32167,25.8859,25.8859,0.3587
991,706,2022-07-18 10:00:00,0.2971,0.37155,neutral,1.0,0.6936,0.6936,27.02,18.7408,18.7408,0.2971
991,707,2022-07-18 11:00:00,0.28986,0.30051,neutral,1.0,0.6936,0.6936,21.48514,14.9019,14.9019,0.2899
991,708,2022-07-18 12:00:00,0.40217,0.30054,neutral,1.0,0.6936,0.6936,32.10667,22.2689,22.2689,0.4022
991,709,2022-07-18 13:00:00,0.36594,0.44737,neutral,1.0,0.6936,0.6936,30.42861,21.105,21.105,0.3659
991,710,2022-07-18 14:00:00,0.36594,0.36902,neutral,1.0,0.6936,0.6936,32.47222,22.5224,22.5224,0.3659
991,711,2022-07-18 15:00:00,0.42029,0.38793,neutral,1.0,0.6936,0.6936,38.30556,26.5683,26.5683,0.4203
991,712,2022-07-18 16:00:00,0.5,0.45119,neutral,1.0,0.6936,0.6936,52.51264,36.4222,36.4222,0.5
991,713,2022-07-18 17:00:00,0.5,0.5243,neutral,1.0,0.6936,0.6936,52.50389,36.4162,36.4162,0.5
991,714,2022-07-18 18:00:00,0.57609,0.51768,neutral,1.0,0.6936,0.6936,61.85278,42.9004,42.9004,0.5761
991,715,2022-07-18 19:00:00,0.6413,0.64326,neutral,1.0,0.6936,0.6936,74.86306,51.9242,51.9242,0.6413
991,716,2022-07-18 20:00:00,0.64855,0.67998,neutral,1.0,0.6936,0.6936,70.0,48.5513,48.5513,0.6486
991,717,2022-07-18 21:00:00,0.61957,0.67377,neutral,1.0,0.6936,0.6936,70.0,48.5513,48.5513,0.6196
991,718,2022-07-18 22:00:00,0.61957,0.63923,neutral,1.0,0.6936,0.6936,70.0,48.5513,48.5513,0.6196
991,719,2022-07-18 23:00:00,0.61594,0.63681,neutral,1.0,0.6936,0.6936,67.87278,47.0759,47.0759,0.6159
996,624,2022-07-15 00:00:00,0.64706,0.64068,neutral,1.0,0.9012,0.9012,525.0,473.1562,473.1562,0.6471
996,625,2022-07-15 01:00:00,0.64846,0.63636,neutral,1.0,0.9012,0.9012,526.17833,474.2182,474.2182,0.6485
996,626,2022-07-15 02:00:00,0.64706,0.63619,neutral,1.0,0.9012,0.9012,525.0,473.1562,473.1562,0.6471
996,627,2022-07-15 03:00:00,0.63375,0.63619,neutral,1.0,0.9012,0.9012,514.62056,463.8018,463.8018,0.6338
996,628,2022-07-15 04:00:00,0.61975,0.61788,neutral,1.0,0.9012,0.9012,502.96556,453.2977,453.2977,0.6198
996,629,2022-07-15 05:00:00,0.60504,0.60747,neutral,1.0,0.9012,0.9012,490.0,441.6125,441.6125,0.605
996,630,2022-07-15 06:00:00,0.59734,0.59045,neutral,1.0,0.9012,0.9012,484.35528,436.5252,436.5252,0.5973
996,631,2022-07-15 07:00:00,0.5105,0.45701,neutral,1.0,0.9012,0.9012,415.54528,374.5102,374.5102,0.5105
996,632,2022-07-15 08:00:00,0.37255,0.31598,neutral,1.0,0.9012,0.9012,276.81889,249.483,249.483,0.3726
996,633,2022-07-15 09:00:00,0.29132,0.28698,discount,0.9957,0.9012,0.8973,215.215,193.9625,193.3909,0.2916
996,634,2022-07-15 10:00:00,0.2612,0.25341,discount,0.9845,0.9012,0.8873,203.66306,183.5513,181.6121,0.2622
996,635,2022-07-15 11:00:00,0.2465,0.25065,discount,0.9836,0.9012,0.8864,189.29556,170.6026,168.6931,0.2475
996,636,2022-07-15 12:00:00,0.2563,0.2457,discount,0.9819,0.9012,0.8849,199.18111,179.512,177.3006,0.2575
996,637,2022-07-15 13:00:00,0.2577,0.25011,discount,0.9834,0.9012,0.8863,198.52972,178.9249,176.9003,0.2588
996,638,2022-07-15 14:00:00,0.2423,0.24864,discount,0.9829,0.9012,0.8858,188.83278,170.1855,168.2029,0.2433
996,639,2022-07-15 15:00:00,0.22619,0.23077,discount,0.9769,0.9012,0.8805,174.60722,157.3648,154.8912,0.2275
996,640,2022-07-15 16:00:00,0.22339,0.22179,discount,0.9739,0.9012,0.8778,172.30306,155.2881,152.5293,0.2249
996,641,2022-07-15 17:00:00,0.21849,0.2402,discount,0.9801,0.9012,0.8833,168.0,151.41,149.3553,0.2196
996,642,2022-07-15 18:00:00,0.22969,0.27168,discount,0.9906,0.9012,0.8927,176.75389,159.2994,158.2774,0.2302
996,643,2022-07-15 19:00:00,0.36765,0.3329,neutral,1.0,0.9012,0.9012,288.54389,260.0502,260.0502,0.3676
996,644,2022-07-15 20:00:00,0.5112,0.5006,neutral,1.0,0.9012,0.9012,408.45194,368.1173,368.1173,0.5112
996,645,2022-07-15 21:00:00,0.61485,0.56774,neutral,1.0,0.9012,0.9012,495.31806,446.4054,446.4054,0.6148
996,646,2022-07-15 22:00:00,0.65756,0.63682,neutral,1.0,0.9012,0.9012,532.56583,479.975,479.975,0.6576
996,647,2022-07-15 23:00:00,0.64916,0.6636,neutral,1.0,0.9012,0.9012,526.9425,474.9069,474.9069,0.6492
996,648,2022-07-16 00:00:00,0.64216,0.65366,neutral,1.0,0.9012,0.9012,521.10722,469.6479,469.6479,0.6422
996,649,2022-07-16 01:00:00,0.63445,0.63489,neutral,1.0,0.9012,0.9012,514.69639,463.8701,463.8701,0.6344
996,650,2022-07-16 02:00:00,0.62745,0.62353,neutral,1.0,0.9012,0.9012,508.85722,458.6076,458.6076,0.6274
996,651,2022-07-16 03:00:00,0.62185,0.62308,neutral,1.0,0.9012,0.9012,504.0,454.23,454.23,0.6218
996,652,2022-07-16 04:00:00,0.62185,0.61488,neutral,1.0,0.9012,0.9012,504.0,454.23,454.23,0.6218
996,653,2022-07-16 05:00:00,0.62185,0.61249,neutral,1.0,0.9012,0.9012,504.0,454.23,454.23,0.6218
996,654,2022-07-16 06:00:00,0.61485,0.61058,neutral,1.0,0.9012,0.9012,498.54583,449.3144,449.3144,0.6148
996,655,2022-07-16 07:00:00,0.59384,0.57982,neutral,1.0,0.9012,0.9012,481.24417,433.7213,433.7213,0.5938
996,656,2022-07-16 08:00:00,0.53641,0.49831,neutral,1.0,0.9012,0.9012,436.54722,393.4382,393.4382,0.5364
996,657,2022-07-16 09:00:00,0.45868,0.44907,neutral,1.0,0.9012,0.9012,368.46056,332.0751,332.0751,0.4587
996,658,2022-07-16 10:00:00,0.39566,0.40185,neutral,1.0,0.9012,0.9012,314.43222,283.382,283.382,0.3957
996,659,2022-07-16 11:00:00,0.40686,0.36392,neutral,1.0,0.9012,0.9012,323.96583,291.9742,291.9742,0.4069
996,660,2022-07-16 12:00:00,0.43838,0.40467,neutral,1.0,0.9012,0.9012,351.54972,316.8342,316.8342,0.4384
996,661,2022-07-16 13:00:00,0.46429,0.43679,neutral,1.0,0.9012,0.9012,372.8375,336.0198,336.0198,0.4643
996,662,2022-07-16 14:00:00,0.44888,0.43098,neutral,1.0,0.9012,0.9012,360.29972,324.7201,324.7201,0.4489
996,663,2022-07-16 15:00:00,0.44608,0.41176,neutral,1.0,0.9012,0.9012,357.96639,322.6172,322.6172,0.4461
996,664,2022-07-16 16:00:00,0.40546,0.40955,neutral,1.0,0.9012,0.9012,323.93278,291.9444,291.9444,0.4055
996,665,2022-07-16 17:00:00,0.41737,0.39127,neutral,1.0,0.9012,0.9012,331.15056,298.4494,298.4494,0.4174
996,666,2022-07-16 18:00:00,0.46359,0.41378,neutral,1.0,0.9012,0.9012,370.13083,333.5804,333.5804,0.4636
996,667,2022-07-16 19:00:00,0.5021,0.48859,neutral,1.0,0.9012,0.9012,404.29861,364.3741,364.3741,0.5021
996,668,2022-07-16 20:00:00,0.4958,0.52746,neutral,1.0,0.9012,0.9012,397.81,358.5263,358.5263,0.4958
996,669,2022-07-16 21:00:00,0.53571,0.51732,neutral,1.0,0.9012,0.9012,432.05944,389.3936,389.3936,0.5357
996,670,2022-07-16 22:00:00,0.56373,0.55634,neutral,1.0,0.9012,0.9012,454.09778,409.2556,409.2556,0.5637
996,671,2022-07-16 23:00:00,0.60224,0.57558,neutral,1.0,0.9012,0.9012,487.47417,439.3361,439.3361,0.6022
996,672,2022-07-17 00:00:00,0.60504,0.60871,neutral,1.0,0.9012,0.9012,490.0,441.6125,441.6125,0.605
996,673,2022-07-17 01:00:00,0.59874,0.60655,neutral,1.0,0.9012,0.9012,484.93861,437.0509,437.0509,0.5987
996,674,2022-07-17 02:00:00,0.59664,0.60469,neutral,1.0,0.9012,0.9012,483.0,435.3037,435.3037,0.5966
996,675,2022-07-17 03:00:00,0.59664,0.60003,neutral,1.0,0.9012,0.9012,483.0,435.3037,435.3037,0.5966
996,676,2022-07-17 04:00:00,0.59594,0.59931,neutral,1.0,0.9012,0.9012,482.60722,434.9498,434.9498,0.5959
996,677,2022-07-17 05:00:00,0.58824,0.60072,neutral,1.0,0.9012,0.9012,476.0,428.995,428.995,0.5882
996,678,2022-07-17 06:00:00,0.58613,0.58901,neutral,1.0,0.9012,0.9012,474.8275,427.9383,427.9383,0.5861
996,679,2022-07-17 07:00:00,0.54342,0.56375,neutral,1.0,0.9012,0.9012,438.84556,395.5096,395.5096,0.5434
996,680,2022-07-17 08:00:00,0.51611,0.47541,neutral,1.0,0.9012,0.9012,415.99833,374.9185,374.9185,0.5161
996,681,2022-07-17 09:00:00,0.4909,0.44926,neutral,1.0,0.9012,0.9012,395.67111,356.5986,356.5986,0.4909
996,682,2022-07-17 10:00:00,0.47549,0.43666,neutral,1.0,0.9012,0.9012,382.02111,344.2965,344.2965,0.4755
996,683,2022-07-17 11:00:00,0.47759,0.43767,neutral,1.0,0.9012,0.9012,384.23194,346.289,346.289,0.4776
996,684,2022-07-17 12:00:00,0.48599,0.45019,neutral,1.0,0.9012,0.9012,390.46389,351.9056,351.9056,0.486
996,685,2022-07-17 13:00:00,0.51331,0.46117,neutral,1.0,0.9012,0.9012,414.10444,373.2116,373.2116,0.5133
996,686,2022-07-17 14:00:00,0.4993,0.46875,neutral,1.0,0.9012,0.9012,402.68472,362.9196,362.9196,0.4993
996,687,2022-07-17 15:00:00,0.4944,0.46237,neutral,1.0,0.9012,0.9012,398.61111,359.2483,359.2483,0.4944
996,688,2022-07-17 16:00:00,0.46569,0.45029,neutral,1.0,0.9012,0.9012,374.49611,337.5146,337.5146,0.4657
996,689,2022-07-17 17:00:00,0.45868,0.44367,neutral,1.0,0.9012,0.9012,367.71,331.3986,331.3986,0.4587
996,690,2022-07-17 18:00:00,0.51961,0.46416,neutral,1.0,0.9012,0.9012,401.13889,361.5264,361.5264,0.5196
996,691,2022-07-17 19:00:00,0.55112,0.54349,neutral,1.0,0.9012,0.9012,437.52333,394.3179,394.3179,0.5511
996,692,2022-07-17 20:00:00,0.56653,0.56726,neutral,1.0,0.9012,0.9012,457.79806,412.5905,412.5905,0.5665
996,693,2022-07-17 21:00:00,0.59244,0.57324,neutral,1.0,0.9012,0.9012,478.53167,431.2767,431.2767,0.5924
996,694,2022-07-17 22:00:00,0.62605,0.59697,neutral,1.0,0.9012,0.9012,506.79611,456.75,456.75,0.626
996,695,2022-07-17 23:00:00,0.64496,0.62672,neutral,1.0,0.9012,0.9012,522.86889,471.2356,471.2356,0.645
996,696,2022-07-18 00:00:00,0.65826,0.6352,neutral,1.0,0.9012,0.9012,533.85694,481.1386,481.1386,0.6583
996,697,2022-07-18 01:00:00,0.65546,0.65206,neutral,1.0,0.9012,0.9012,531.5975,479.1022,479.1022,0.6555
996,698,2022-07-18 02:00:00,0.64706,0.65038,neutral,1.0,0.9012,0.9012,525.0,473.1562,473.1562,0.6471
996,699,2022-07-18 03:00:00,0.64846,0.62766,neutral,1.0,0.9012,0.9012,525.97611,474.036,474.036,0.6485
996,700,2022-07-18 04:00:00,0.65546,0.63142,neutral,1.0,0.9012,0.9012,532.0,479.465,479.465,0.6555
996,701,2022-07-18 05:00:00,0.65546,0.64616,neutral,1.0,0.9012,0.9012,532.0,479.465,479.465,0.6555
996,702,2022-07-18 06:00:00,0.62185,0.64118,neutral,1.0,0.9012,0.9012,506.91083,456.8534,456.8534,0.6218
996,703,2022-07-18 07:00:00,0.4972,0.4655,neutral,1.0,0.9012,0.9012,405.45556,365.4168,365.4168,0.4972
996,704,2022-07-18 08:00:00,0.35854,0.36574,neutral,1.0,0.9012,0.9012,286.24556,257.9788,257.9788,0.3585
996,705,2022-07-18 09:00:00,0.30042,0.31562,neutral,1.0,0.9012,0.9012,237.76861,214.289,214.289,0.3004
996,706,2022-07-18 10:00:00,0.2542,0.29632,discount,0.9988,0.9012,0.9001,197.72278,178.1977,178.0493,0.2543
996,707,2022-07-18 11:00:00,0.2556,0.25855,discount,0.9862,0.9012,0.8888,199.43972,179.745,178.056,0.2565
996,708,2022-07-18 12:00:00,0.27591,0.27717,discount,0.9924,0.9012,0.8944,215.06917,193.8311,192.8289,0.2764
996,709,2022-07-18 13:00:00,0.27451,0.30187,neutral,1.0,0.9012,0.9012,215.19361,193.9432,193.9432,0.2745
996,710,2022-07-18 14:00:00,0.28081,0.27804,discount,0.9927,0.9012,0.8947,220.29,198.5364,197.549,0.2813
996,711,2022-07-18 15:00:00,0.28571,0.28145,discount,0.9938,0.9012,0.8957,223.61111,201.5295,200.6831,0.2861
996,712,2022-07-18 16:00:00,0.28011,0.29122,discount,0.9971,0.9012,0.8986,219.65806,197.9668,197.5735,0.2803
996,713,2022-07-18 17:00:00,0.28992,0.29831,discount,0.9994,0.9012,0.9007,227.88889,205.3849,205.3063,0.29
996,714,2022-07-18 18:00:00,0.32633,0.33566,neutral,1.0,0.9012,0.9012,262.08,236.1996,236.1996,0.3263
996,715,2022-07-18 19:00:00,0.44958,0.43388,neutral,1.0,0.9012,0.9012,364.17306,328.211,328.211,0.4496
996,716,2022-07-18 20:00:00,0.56092,0.52749,neutral,1.0,0.9012,0.9012,456.72083,411.6196,411.6196,0.5609
996,717,2022-07-18 21:00:00,0.61064,0.5894,neutral,1.0,0.9012,0.9012,500.89472,451.4314,451.4314,0.6106
996,718,2022-07-18 22:00:00,0.64286,0.6317,neutral,1.0,0.9012,0.9012,529.795,477.4777,477.4777,0.6429
996,719,2022-07-18 23:00:00,0.63025,0.6471,neutral,1.0,0.9012,0.9012,517.33306,466.2464,466.2464,0.6302
998,624,2022-07-15 00:00:00,0.40947,0.40732,neutral,1.0,0.9388,0.9388,3880.82333,3643.1323,3643.1323,0.4095
998,625,2022-07-15 01:00:00,0.43364,0.41034,neutral,1.0,0.9388,0.9388,4408.50556,4138.4953,4138.4953,0.4336
998,626,2022-07-15 02:00:00,0.40072,0.40279,neutral,1.0,0.9388,0.9388,3746.85917,3517.3731,3517.3731,0.4007
998,627,2022-07-15 03:00:00,0.375,0.36273,neutral,1.0,0.9388,0.9388,3320.26667,3116.9084,3116.9084,0.375
998,628,2022-07-15 04:00:00,0.36008,0.35124,neutral,1.0,0.9388,0.9388,2910.93333,2732.6457,2732.6457,0.3601
998,629,2022-07-15 05:00:00,0.36471,0.35738,neutral,1.0,0.9388,0.9388,2985.26667,2802.4263,2802.4263,0.3647
998,630,2022-07-15 06:00:00,0.3894,0.37838,neutral,1.0,0.9388,0.9388,3661.32,3437.073,3437.073,0.3894
998,631,2022-07-15 07:00:00,0.36523,0.34959,neutral,1.0,0.9388,0.9388,3808.89056,3575.6052,3575.6052,0.3652
998,632,2022-07-15 08:00:00,0.26749,0.23505,discount,0.9784,0.9388,0.9184,2168.74139,2035.9112,2005.8952,0.2689
998,633,2022-07-15 09:00:00,0.2001,0.20259,discount,0.9675,0.9388,0.9083,1759.19903,1651.4523,1614.8714,0.2017
998,634,2022-07-15 10:00:00,0.1713,0.17037,discount,0.9568,0.9388,0.8982,1572.09944,1475.8122,1432.2316,0.1732
998,635,2022-07-15 11:00:00,0.17953,0.16217,discount,0.9541,0.9388,0.8956,1649.29278,1548.2776,1499.6429,0.1816
998,636,2022-07-15 12:00:00,0.26852,0.28849,discount,0.9962,0.9388,0.9352,3209.60722,3013.0265,3005.1771,0.2688
998,637,2022-07-15 13:00:00,0.27881,0.31104,neutral,1.0,0.9388,0.9388,3498.33639,3284.0717,3284.0717,0.2788
998,638,2022-07-15 14:00:00,0.20267,0.20568,discount,0.9686,0.9388,0.9092,1850.50681,1737.1677,1699.9151,0.2043
998,639,2022-07-15 15:00:00,0.16564,0.16262,discount,0.9542,0.9388,0.8958,1199.72208,1126.242,1090.9807,0.1676
998,640,2022-07-15 16:00:00,0.21553,0.19002,discount,0.9633,0.9388,0.9043,1970.33944,1849.6609,1803.3705,0.2175
998,641,2022-07-15 17:00:00,0.26132,0.24124,discount,0.9804,0.9388,0.9204,2806.79639,2634.8869,2599.7541,0.2626
998,642,2022-07-15 18:00:00,0.22119,0.25737,discount,0.9858,0.9388,0.9254,1938.02278,1819.3236,1801.7397,0.222
998,643,2022-07-15 19:00:00,0.27984,0.276,discount,0.992,0.9388,0.9312,2303.565,2162.4772,2150.7224,0.2804
998,644,2022-07-15 20:00:00,0.3251,0.3295,neutral,1.0,0.9388,0.9388,2875.85444,2699.7153,2699.7153,0.3251
998,645,2022-07-15 21:00:00,0.34311,0.33662,neutral,1.0,0.9388,0.9388,2942.32056,2762.1105,2762.1105,0.3431
998,646,2022-07-15 22:00:00,0.35134,0.33135,neutral,1.0,0.9388,0.9388,2896.29056,2718.8998,2718.8998,0.3513
998,647,2022-07-15 23:00:00,0.36008,0.34466,neutral,1.0,0.9388,0.9388,3253.4775,3054.2099,3054.2099,0.3601
998,648,2022-07-16 00:00:00,0.40329,0.40882,neutral,1.0,0.9388,0.9388,4149.72972,3895.5688,3895.5688,0.4033
998,649,2022-07-16 01:00:00,0.43416,0.41277,neutral,1.0,0.9388,0.9388,4400.71611,4131.1829,4131.1829,0.4342
998,650,2022-07-16 02:00:00,0.42438,0.40622,neutral,1.0,0.9388,0.9388,4179.89056,3923.8824,3923.8824,0.4244
998,651,2022-07-16 03:00:00,0.3894,0.38712,neutral,1.0,0.9388,0.9388,3597.8,3377.4434,3377.4434,0.3894
998,652,2022-07-16 04:00:00,0.40484,0.36818,neutral,1.0,0.9388,0.9388,4011.93694,3766.2155,3766.2155,0.4048
998,653,2022-07-16 05:00:00,0.38529,0.37773,neutral,1.0,0.9388,0.9388,3753.79917,3523.888,3523.888,0.3853
998,654,2022-07-16 06:00:00,0.40072,0.37597,neutral,1.0,0.9388,0.9388,3957.17194,3714.8047,3714.8047,0.4007
998,655,2022-07-16 07:00:00,0.3858,0.36564,neutral,1.0,0.9388,0.9388,4046.065,3798.2533,3798.2533,0.3858
998,656,2022-07-16 08:00:00,0.29784,0.28588,discount,0.9953,0.9388,0.9343,2425.55111,2276.992,2269.7139,0.2982
998,657,2022-07-16 09:00:00,0.2536,0.20809,discount,0.9694,0.9388,0.91,2101.88778,1973.1522,1931.9256,0.2556
998,658,2022-07-16 10:00:00,0.21965,0.20605,discount,0.9687,0.9388,0.9094,1987.37667,1865.6547,1825.8044,0.2214
998,659,2022-07-16 11:00:00,0.17644,0.19039,discount,0.9635,0.9388,0.9045,1066.7325,1001.3977,976.4211,0.1781
998,660,2022-07-16 12:00:00,0.24691,0.28177,discount,0.9939,0.9388,0.933,2583.09694,2424.8885,2414.8794,0.2473
998,661,2022-07-16 13:00:00,0.30093,0.2854,discount,0.9951,0.9388,0.9342,3441.65778,3230.8646,3220.1862,0.3013
998,662,2022-07-16 14:00:00,0.28035,0.23105,discount,0.977,0.9388,0.9172,2774.39764,2604.4725,2563.7003,0.282
998,663,2022-07-16 15:00:00,0.2356,0.21172,discount,0.9706,0.9388,0.9111,1837.12319,1724.6038,1690.0003,0.2374
998,664,2022-07-16 16:00:00,0.21193,0.21452,discount,0.9715,0.9388,0.912,1495.40556,1403.8156,1376.5461,0.2135
998,665,2022-07-16 17:00:00,0.24177,0.24145,discount,0.9805,0.9388,0.9204,2219.58125,2083.6373,2055.9543,0.243
998,666,2022-07-16 18:00:00,0.21502,0.2352,discount,0.9784,0.9388,0.9185,2048.89222,1923.4025,1895.1109,0.2162
998,667,2022-07-16 19:00:00,0.24846,0.25569,discount,0.9852,0.9388,0.9249,2391.395,2244.9278,2222.3733,0.2494
998,668,2022-07-16 20:00:00,0.29321,0.28234,discount,0.9941,0.9388,0.9332,3126.16833,2934.6981,2922.9637,0.2936
998,669,2022-07-16 21:00:00,0.32459,0.30024,neutral,1.0,0.9388,0.9388,3493.79417,3279.8077,3279.8077,0.3246
998,670,2022-07-16 22:00:00,0.33128,0.29843,discount,0.9995,0.9388,0.9383,3255.43167,3056.0444,3054.959,0.3313
998,671,2022-07-16 23:00:00,0.36934,0.32877,neutral,1.0,0.9388,0.9388,3409.96944,3201.1171,3201.1171,0.3693
998,672,2022-07-17 00:00:00,0.42593,0.40229,neutral,1.0,0.9388,0.9388,4388.03889,4119.2821,4119.2821,0.4259
998,673,2022-07-17 01:00:00,0.41512,0.42267,neutral,1.0,0.9388,0.9388,4132.43333,3879.3318,3879.3318,0.4151
998,674,2022-07-17 02:00:00,0.38837,0.38706,neutral,1.0,0.9388,0.9388,3617.87583,3396.2897,3396.2897,0.3884
998,675,2022-07-17 03:00:00,0.37294,0.36501,neutral,1.0,0.9388,0.9388,3386.17278,3178.7779,3178.7779,0.3729
998,676,2022-07-17 04:00:00,0.3894,0.36132,neutral,1.0,0.9388,0.9388,3846.87778,3611.2658,3611.2658,0.3894
998,677,2022-07-17 05:00:00,0.34568,0.37896,neutral,1.0,0.9388,0.9388,2835.62819,2661.9528,2661.9528,0.3457
998,678,2022-07-17 06:00:00,0.3858,0.35269,neutral,1.0,0.9388,0.9388,3802.02778,3569.1628,3569.1628,0.3858
998,679,2022-07-17 07:00:00,0.41667,0.36797,neutral,1.0,0.9388,0.9388,4466.52583,4192.9619,4192.9619,0.4167
998,680,2022-07-17 08:00:00,0.29115,0.31262,neutral,1.0,0.9388,0.9388,2376.47139,2230.9183,2230.9183,0.2912
998,681,2022-07-17 09:00:00,0.25257,0.21515,discount,0.9717,0.9388,0.9122,1937.5925,1818.9196,1783.8483,0.2544
998,682,2022-07-17 10:00:00,0.25154,0.21757,discount,0.9725,0.9388,0.913,1796.70111,1686.6575,1655.0681,0.2533
998,683,2022-07-17 11:00:00,0.17747,0.21186,discount,0.9706,0.9388,0.9112,1515.10264,1422.3063,1393.8137,0.1788
998,684,2022-07-17 12:00:00,0.21296,0.25531,discount,0.9851,0.9388,0.9248,2341.03361,2197.651,2175.3816,0.2138
998,685,2022-07-17 13:00:00,0.26595,0.26175,discount,0.9872,0.9388,0.9268,3207.82278,3011.3514,2985.243,0.2668
998,686,2022-07-17 14:00:00,0.19084,0.24618,discount,0.9821,0.9388,0.9219,1775.49778,1666.7528,1646.4027,0.1917
998,687,2022-07-17 15:00:00,0.17901,0.1846,discount,0.9615,0.9388,0.9026,1218.21111,1143.5986,1113.559,0.1808
998,688,2022-07-17 16:00:00,0.17901,0.18814,discount,0.9627,0.9388,0.9037,1130.56236,1061.3181,1034.3003,0.1807
998,689,2022-07-17 17:00:00,0.26955,0.22346,discount,0.9745,0.9388,0.9148,2655.30306,2492.6722,2449.3367,0.2713
998,690,2022-07-17 18:00:00,0.27521,0.25659,discount,0.9855,0.9388,0.9252,2469.59639,2318.3396,2295.5217,0.2762
998,691,2022-07-17 19:00:00,0.30504,0.2683,discount,0.9894,0.9388,0.9288,2795.04361,2623.8539,2605.0074,0.3058
998,692,2022-07-17 20:00:00,0.33333,0.29887,discount,0.9996,0.9388,0.9384,3498.81444,3284.5205,3283.6809,0.3334
998,693,2022-07-17 21:00:00,0.27932,0.3222,neutral,1.0,0.9388,0.9388,2421.49778,2273.1869,2273.1869,0.2793
998,694,2022-07-17 22:00:00,0.27881,0.28394,discount,0.9946,0.9388,0.9337,2551.97417,2395.6719,2386.9615,0.2792
998,695,2022-07-17 23:00:00,0.31481,0.30374,neutral,1.0,0.9388,0.9388,3030.30722,2844.7082,2844.7082,0.3148
998,696,2022-07-18 00:00:00,0.37191,0.40059,neutral,1.0,0.9388,0.9388,3864.43972,3627.7521,3627.7521,0.3719
998,697,2022-07-18 01:00:00,0.38066,0.37894,neutral,1.0,0.9388,0.9388,4099.7,3848.6033,3848.6033,0.3807
998,698,2022-07-18 02:00:00,0.34516,0.35196,neutral,1.0,0.9388,0.9388,3320.00556,3116.6632,3116.6632,0.3452
998,699,2022-07-18 03:00:00,0.27778,0.33179,neutral,1.0,0.9388,0.9388,1983.66667,1862.1719,1862.1719,0.2778
998,700,2022-07-18 04:00:00,0.35802,0.29843,discount,0.9995,0.9388,0.9383,3537.99806,3321.3042,3320.1246,0.3581
998,701,2022-07-18 05:00:00,0.36986,0.35326,neutral,1.0,0.9388,0.9388,3743.0,3513.7503,3513.7503,0.3699
998,702,2022-07-18 06:00:00,0.37037,0.36849,neutral,1.0,0.9388,0.9388,3967.85639,3724.8348,3724.8348,0.3704
998,703,2022-07-18 07:00:00,0.30864,0.32413,neutral,1.0,0.9388,0.9388,3646.87181,3423.5097,3423.5097,0.3086
998,704,2022-07-18 08:00:00,0.16667,0.21518,discount,0.9717,0.9388,0.9122,1505.275,1413.0805,1385.844,0.1679
